,area_type,availability,location,total_sqft,bath,price,price_per_sqft,bhk
2644,4,2,Green Glen Layout,1715,3,115.0,6705.539358600583,3
2645,4,2,Green Glen Layout,1715,3,105.0,6122.448979591837,3
2646,3,2,Green Glen Layout,1600,3,105.0,6562.5,3
2647,4,2,Green Glen Layout,1717,3,125.0,7280.139778683751,3
2648,3,2,Green Glen Layout,1250,2,75.0,6000.0,2
2649,4,2,Green Glen Layout,1715,3,112.0,6530.6122448979595,3
2650,4,2,Gubbalala,1470,2,82.0,5578.231292517007,3
2651,4,2,Gubbalala,1745,3,125.0,7163.323782234957,3
2652,4,2,Gubbalala,1745,3,104.0,5959.885386819485,3
2653,4,2,Gubbalala,1745,3,115.0,6590.25787965616,3
2654,4,2,Gubbalala,1745,3,110.0,6303.7249283667625,3
2655,4,2,Gubbalala,1650,3,71.0,4303.030303030303,3
2656,3,2,Gubbalala,2570,4,141.0,5486.381322957199,5
2657,4,2,Gubbalala,1205,2,70.0,5809.128630705394,2
2658,4,2,Gubbalala,1435,2,80.0,5574.912891986062,3
2659,4,2,Gubbalala,1475,2,80.0,5423.728813559322,2
2661,4,2,Gubbalala,1100,2,49.5,4500.0,2
2662,4,2,Gubbalala,1060,2,46.0,4339.622641509434,2
2663,4,2,Gubbalala,2000,3,125.0,6250.0,3
2665,3,2,Gubbalala,1745,3,130.0,7449.856733524355,3
2666,4,2,Gubbalala,1285,2,90.0,7003.8910505836575,2
2667,4,1,Gunjur,1140,2,43.0,3771.9298245614036,2
2668,4,2,Gunjur,1356,2,66.0,4867.256637168141,3
2669,3,2,Gunjur,1600,3,75.0,4687.5,3
2670,1,2,Gunjur,2000,3,95.0,4750.0,4
2671,4,1,Gunjur,1140,2,49.11,4307.894736842105,2
2672,4,2,Gunjur,1195,2,44.0,3682.0083682008367,2
2673,3,2,Gunjur,1190,2,40.0,3361.344537815126,2
2674,3,1,Gunjur,1457,2,60.0,4118.050789293068,2
2675,4,2,Gunjur,1080,2,41.0,3796.296296296296,2
2678,4,2,Gunjur,1175,2,43.48,3700.425531914894,2
2679,4,2,Gunjur,1362,3,62.63,4598.384728340676,3
2680,4,2,Gunjur,1071,2,51.0,4761.9047619047615,2
2681,4,2,Gunjur,1063,2,40.0,3762.9350893697083,2
2682,4,1,Gunjur,1235,2,52.76,4272.064777327935,2
2683,4,2,Gunjur,1362,3,62.63,4598.384728340676,3
2684,4,2,Gunjur,1362,3,62.63,4598.384728340676,3
2685,4,2,Gunjur,1588,2,90.0,5667.506297229219,3
2686,4,1,Gunjur,1235,2,44.5,3603.2388663967613,2
2687,4,2,Gunjur,1457,2,60.0,4118.050789293068,2
2688,4,2,HAL 2nd Stage,1490,2,300.0,20134.228187919463,3
2689,1,1,HAL 2nd Stage,600,3,145.0,24166.666666666668,2
2690,1,2,HAL 2nd Stage,2700,3,500.0,18518.51851851852,3
2691,1,2,HAL 2nd Stage,1000,7,250.0,25000.0,7
2692,1,2,HAL 2nd Stage,2280,4,615.0,26973.684210526317,4
2693,1,2,HAL 2nd Stage,1000,7,260.0,26000.0,8
2694,1,2,HAL 2nd Stage,2040,4,500.0,24509.803921568626,5
2695,1,2,HBR Layout,675,3,59.0,8740.74074074074,4
2696,3,2,HBR Layout,2800,2,200.0,7142.857142857143,3
2697,4,2,HBR Layout,1722,3,95.0,5516.8408826945415,3
2698,1,2,HBR Layout,1200,4,120.0,10000.0,4
2699,4,2,HBR Layout,1200,2,60.0,5000.0,2
2700,4,2,HBR Layout,1004,2,49.0,4880.478087649402,2
2701,3,2,HBR Layout,1783,3,125.0,7010.656197420079,3
2702,4,2,HBR Layout,1656,3,90.0,5434.782608695652,3
2703,4,2,HBR Layout,1089,2,60.0,5509.641873278237,2
2704,1,1,HBR Layout,2400,5,320.0,13333.333333333334,4
2705,4,2,HBR Layout,1700,3,110.0,6470.588235294118,3
2706,3,2,HBR Layout,1198,2,65.0,5425.709515859767,2
2707,1,2,HBR Layout,1200,4,115.0,9583.333333333334,4
2708,1,2,HBR Layout,1800,2,230.0,12777.777777777777,3
2709,3,2,HBR Layout,1200,2,120.0,10000.0,2
2710,4,2,HBR Layout,1832,3,160.0,8733.624454148472,3
2711,1,2,HRBR Layout,2000,4,300.0,15000.0,4
2712,3,2,HRBR Layout,1374,2,95.0,6914.1193595342065,2
2713,3,2,HRBR Layout,1440,2,98.0,6805.555555555556,2
2715,4,2,HRBR Layout,2800,3,250.0,8928.57142857143,3
2716,4,2,HRBR Layout,1210,2,75.0,6198.347107438017,2
2717,1,2,HRBR Layout,1200,2,170.0,14166.666666666666,4
2718,4,2,HRBR Layout,1265,2,78.0,6166.00790513834,2
2719,1,2,HRBR Layout,1200,3,180.0,15000.0,4
2720,4,2,HRBR Layout,1170,2,75.0,6410.25641025641,2
2722,3,2,HRBR Layout,1900,3,90.0,4736.8421052631575,4
2723,4,2,HRBR Layout,1625,3,120.0,7384.615384615385,3
2724,4,1,HRBR Layout,1301,2,120.0,9223.674096848577,2
2725,4,2,HRBR Layout,1145,2,68.5,5982.532751091703,2
2726,3,2,HRBR Layout,1300,2,90.0,6923.076923076923,2
2728,4,2,HSR Layout,1372,2,68.0,4956.268221574344,2
2730,4,2,HSR Layout,1475,3,75.0,5084.745762711865,3
2731,3,2,HSR Layout,1467,2,55.0,3749.147920927062,2
2732,4,2,HSR Layout,1140,2,46.0,4035.0877192982457,2
2733,4,2,HSR Layout,1372,2,61.0,4446.064139941691,2
2734,4,2,HSR Layout,1750,3,95.0,5428.571428571428,3
2736,4,2,HSR Layout,1027,2,44.0,4284.323271665044,2
2737,4,2,HSR Layout,1650,3,110.0,6666.666666666667,3
2738,4,2,HSR Layout,1140,2,46.0,4035.0877192982457,2
2739,4,2,HSR Layout,1372,2,61.0,4446.064139941691,2
2740,4,2,HSR Layout,1140,2,46.0,4035.0877192982457,2
2741,4,2,HSR Layout,1185,2,60.0,5063.291139240507,2
2742,4,2,HSR Layout,1127,2,68.0,6033.717834960071,2
2743,4,2,HSR Layout,1600,2,115.0,7187.5,3
2744,4,2,HSR Layout,1145,2,48.0,4192.139737991266,2
2745,4,2,HSR Layout,1009,2,56.0,5550.049554013875,2
2746,3,2,HSR Layout,2792,4,220.0,7879.656160458453,4
2747,4,2,HSR Layout,1300,2,98.0,7538.461538461538,2
2749,4,2,HSR Layout,1140,2,46.0,4035.0877192982457,2
2750,3,2,HSR Layout,1126,2,69.0,6127.886323268206,2
2752,4,2,HSR Layout,1140,2,46.0,4035.0877192982457,2
2753,4,2,HSR Layout,1145,2,46.0,4017.467248908297,2
2754,4,2,HSR Layout,1142,2,65.0,5691.768826619965,2
2755,3,2,HSR Layout,3500,5,350.0,10000.0,5
2756,4,2,HSR Layout,1145,2,46.0,4017.467248908297,2
2757,4,2,HSR Layout,2020,3,160.0,7920.792079207921,3
2758,4,2,HSR Layout,1844,3,95.0,5151.843817787419,3
2759,1,2,HSR Layout,2500,4,300.0,12000.0,4
2760,3,2,HSR Layout,1203,2,72.0,5985.037406483791,2
2761,4,2,HSR Layout,1140,2,46.0,4035.0877192982457,2
2762,3,2,HSR Layout,4200,5,245.0,5833.333333333333,5
2763,4,2,HSR Layout,1140,2,46.0,4035.0877192982457,2
2764,4,2,HSR Layout,1145,2,46.0,4017.467248908297,2
2765,4,2,HSR Layout,1009,2,56.0,5550.049554013875,2
2766,3,2,HSR Layout,1145,2,46.0,4017.467248908297,2
2767,4,2,HSR Layout,1100,2,44.0,4000.0,2
2768,4,2,HSR Layout,1203,2,60.0,4987.5311720698255,2
2769,4,2,HSR Layout,1590,2,135.0,8490.566037735849,3
2770,3,2,HSR Layout,1120,2,70.0,6250.0,2
2771,4,2,HSR Layout,1140,2,46.0,4035.0877192982457,2
2772,4,2,HSR Layout,1289,2,70.0,5430.566330488751,2
2773,4,2,HSR Layout,1844,3,89.0,4826.46420824295,3
2774,3,2,HSR Layout,1203,2,60.0,4987.5311720698255,2
2775,4,2,HSR Layout,1140,2,46.0,4035.0877192982457,2
2776,4,1,Haralur Road,1240,2,70.0,5645.1612903225805,2
2777,4,2,Haralur Road,1027,2,44.0,4284.323271665044,2
2779,1,2,Haralur Road,2650,4,198.0,7471.698113207547,4
2781,4,2,Haralur Road,1194,2,47.0,3936.348408710218,2
2782,3,1,Haralur Road,3385,5,260.0,7680.945347119646,4
2783,3,2,Haralur Road,1202,2,53.0,4409.317803660566,2
2784,4,2,Haralur Road,1056,2,61.0,5776.515151515152,2
2786,4,1,Haralur Road,1810,3,100.0,5524.861878453039,3
2787,4,2,Haralur Road,1194,2,46.0,3852.5963149078725,2
2789,4,1,Haralur Road,1225,2,67.38,5500.408163265306,2
2790,4,2,Haralur Road,1243,2,46.0,3700.7240547063557,2
2791,4,2,Haralur Road,1027,2,44.0,4284.323271665044,2
2792,4,2,Haralur Road,1920,3,115.0,5989.583333333333,3
2793,4,1,Haralur Road,1875,3,110.0,5866.666666666667,3
2794,4,2,Haralur Road,1194,2,47.0,3936.348408710218,2
2795,4,2,Haralur Road,1140,2,43.0,3771.9298245614036,2
2796,4,2,Haralur Road,1027,2,44.0,4284.323271665044,2
2797,4,2,Haralur Road,1194,2,46.0,3852.5963149078725,2
2798,4,2,Haralur Road,2017,3,125.0,6197.322756569162,3
2799,4,2,Haralur Road,1140,2,43.0,3771.9298245614036,2
2800,4,1,Haralur Road,1875,3,110.0,5866.666666666667,3
2801,4,2,Haralur Road,1092,2,44.0,4029.3040293040294,2
2802,4,2,Haralur Road,2475,4,130.0,5252.525252525253,3
2803,4,2,Haralur Road,1300,2,73.0,5615.384615384615,2
2804,4,2,Haralur Road,1194,2,47.0,3936.348408710218,2
2805,4,2,Haralur Road,1243,2,46.0,3700.7240547063557,2
2806,4,2,Haralur Road,1850,3,110.0,5945.945945945946,3
2807,4,1,Haralur Road,1225,2,67.38,5500.408163265306,2
2808,4,2,Haralur Road,1243,2,46.0,3700.7240547063557,2
2809,4,2,Haralur Road,3400,5,240.0,7058.823529411765,4
2810,4,2,Haralur Road,1464,2,56.0,3825.136612021858,2
2811,4,1,Haralur Road,1230,2,78.0,6341.463414634146,2
2812,3,2,Haralur Road,1000,2,44.0,4400.0,2
2813,4,2,Haralur Road,1300,2,79.0,6076.923076923077,2
2814,4,2,Haralur Road,1444,2,80.0,5540.16620498615,3
2815,3,2,Haralur Road,1088,2,68.0,6250.0,2
2816,4,2,Haralur Road,1027,2,44.0,4284.323271665044,2
2818,4,1,Haralur Road,1225,2,70.0,5714.285714285715,2
2820,4,2,Haralur Road,1194,2,46.0,3852.5963149078725,2
2821,4,2,Haralur Road,1000,2,78.0,7800.0,2
2822,4,1,Haralur Road,1830,3,101.0,5519.12568306011,3
2823,4,2,Haralur Road,1810,3,126.0,6961.325966850829,3
2824,4,2,Haralur Road,1464,2,56.0,3825.136612021858,2
2825,4,1,Haralur Road,1520,2,96.0,6315.789473684211,3
2826,4,2,Haralur Road,1300,2,75.0,5769.2307692307695,2
2827,4,2,Haralur Road,2017,2,125.0,6197.322756569162,3
2828,4,2,Haralur Road,1243,2,46.0,3700.7240547063557,2
2829,4,2,Haralur Road,1027,2,44.0,4284.323271665044,2
2830,4,1,Haralur Road,2805,5,160.0,5704.0998217468805,4
2831,4,2,Haralur Road,1243,2,46.0,3700.7240547063557,2
2832,4,2,Haralur Road,1027,2,44.0,4284.323271665044,2
2833,3,2,Haralur Road,2017,3,105.0,5205.751115518096,3
2834,4,2,Haralur Road,1243,2,46.0,3700.7240547063557,2
2835,4,2,Haralur Road,1243,2,46.0,3700.7240547063557,2
2836,4,1,Haralur Road,1520,2,90.0,5921.0526315789475,3
2837,3,2,Haralur Road,1300,2,60.0,4615.384615384615,2
2838,4,1,Haralur Road,1985,3,130.0,6549.11838790932,3
2839,4,2,Haralur Road,1255,2,90.0,7171.314741035857,3
2840,4,2,Haralur Road,1056,2,60.0,5681.818181818182,2
2841,4,2,Haralur Road,1140,2,42.0,3684.2105263157896,2
2842,4,2,Haralur Road,1245,2,62.0,4979.919678714859,2
2843,3,2,Haralur Road,1140,2,58.0,5087.7192982456145,2
2844,4,2,Haralur Road,1140,2,42.0,3684.2105263157896,2
2845,4,2,Haralur Road,1027,2,43.0,4186.952288218111,2
2846,4,1,Haralur Road,1194,2,47.0,3936.348408710218,2
2847,4,2,Haralur Road,1194,2,47.0,3936.348408710218,2
2848,4,2,Haralur Road,1560,3,90.0,5769.2307692307695,3
2849,4,1,Haralur Road,1520,2,85.0,5592.105263157895,3
2850,4,2,Haralur Road,1243,2,45.0,3620.2735317779566,2
2851,4,1,Haralur Road,1027,2,44.0,4284.323271665044,2
2852,4,2,Haralur Road,1194,2,46.0,3852.5963149078725,2
2853,4,2,Haralur Road,1650,3,100.0,6060.606060606061,3
2854,4,2,Haralur Road,1580,3,73.0,4620.2531645569625,3
2855,4,2,Haralur Road,1243,2,46.0,3700.7240547063557,2
2856,4,2,Haralur Road,1194,2,47.0,3936.348408710218,2
2858,4,1,Haralur Road,1520,2,96.0,6315.789473684211,3
2859,4,1,Haralur Road,1510,3,83.05,5500.0,3
2860,3,2,Haralur Road,1056,2,65.0,6155.30303030303,2
2861,4,1,Haralur Road,1810,3,100.0,5524.861878453039,3
2862,4,2,Haralur Road,1243,2,46.0,3700.7240547063557,2
2863,4,1,Haralur Road,575,1,38.0,6608.695652173913,1
2864,4,2,Haralur Road,1194,2,46.0,3852.5963149078725,2
2865,4,2,Haralur Road,1243,2,46.0,3700.7240547063557,2
2866,4,2,Haralur Road,1194,2,46.0,3852.5963149078725,2
2867,4,2,Haralur Road,1140,2,43.0,3771.9298245614036,2
2868,4,1,Haralur Road,1850,3,120.0,6486.486486486487,3
2869,4,2,Haralur Road,1194,2,47.0,3936.348408710218,2
2870,4,2,Haralur Road,1194,2,47.0,3936.348408710218,2
2872,4,2,Haralur Road,1243,2,46.0,3700.7240547063557,2
2873,4,2,Haralur Road,1710,3,85.0,4970.7602339181285,3
2874,4,2,Haralur Road,1730,3,95.0,5491.329479768786,3
2875,4,2,Haralur Road,1243,2,46.0,3700.7240547063557,2
2876,4,2,Haralur Road,1243,2,46.0,3700.7240547063557,2
2877,4,2,Haralur Road,1243,2,46.0,3700.7240547063557,2
2878,4,2,Haralur Road,1817,3,110.0,6053.935057787562,3
2879,4,1,Haralur Road,1225,2,77.0,6285.714285714285,2
2880,4,2,Haralur Road,1285,2,78.0,6070.038910505837,2
2881,4,1,Haralur Road,1225,2,67.48,5508.571428571428,2
2882,4,1,Haralur Road,1225,2,69.84,5701.224489795918,2
2883,4,2,Haralur Road,1200,2,46.0,3833.3333333333335,2
2884,4,2,Haralur Road,1315,2,85.0,6463.878326996198,2
2885,3,2,Haralur Road,1976,3,92.0,4655.87044534413,3
2886,4,2,Haralur Road,1300,2,75.0,5769.2307692307695,2
2887,4,2,Haralur Road,1309,2,82.0,6264.323911382735,2
2888,4,2,Haralur Road,1027,1,44.0,4284.323271665044,2
2889,4,2,Haralur Road,1243,2,46.0,3700.7240547063557,2
2890,4,2,Haralur Road,1243,2,46.0,3700.7240547063557,2
2891,4,2,Haralur Road,1140,2,43.0,3771.9298245614036,2
2892,4,2,Haralur Road,1300,2,75.0,5769.2307692307695,2
2893,4,2,Haralur Road,1243,2,46.0,3700.7240547063557,2
2895,4,1,Haralur Road,1230,2,67.65,5500.000000000001,2
2896,4,2,Haralur Road,1194,2,46.0,3852.5963149078725,2
2897,4,2,Haralur Road,1092,2,44.0,4029.3040293040294,2
2899,4,2,Haralur Road,1255,3,90.0,7171.314741035857,3
2900,4,2,Haralur Road,1735,3,97.0,5590.778097982709,3
2901,4,1,Haralur Road,1810,3,97.83,5404.972375690608,3
2902,4,2,Haralur Road,1200,2,46.0,3833.3333333333335,2
2903,4,2,Haralur Road,1243,2,46.0,3700.7240547063557,2
2904,4,1,Haralur Road,1810,3,112.0,6187.845303867403,3
2905,4,2,Harlur,1508,2,77.0,5106.100795755968,2
2906,4,2,Harlur,1752,3,135.0,7704.951715635916,3
2909,4,2,Harlur,1709,3,150.0,8777.062609713283,3
2910,4,2,Harlur,1174,2,69.0,5877.342419080068,2
2911,4,2,Harlur,1033,2,49.0,4743.465634075508,2
2912,3,2,Harlur,1197,2,84.0,7017.543859649123,2
2913,4,2,Harlur,1757,3,132.0,7512.805919180421,3
2914,4,2,Harlur,1174,2,76.0,6473.594548551959,2
2915,4,2,Harlur,1754,3,125.0,7126.567844925884,3
2916,4,2,Harlur,1290,2,85.0,6589.147286821705,2
2917,4,2,Harlur,1752,3,116.0,6620.551103805676,3
2918,4,2,Harlur,1754,3,135.0,7696.693272519954,3
2919,4,2,Harlur,1754,3,124.0,7069.555302166476,3
2920,4,2,Harlur,1152,2,69.0,5989.583333333333,2
2921,4,2,Harlur,1290,2,87.0,6744.186046511628,2
2922,4,2,Harlur,1749,3,115.0,6575.18582046884,3
2923,3,1,Harlur,3385,4,260.0,7680.945347119646,4
2924,4,2,Harlur,2240,5,155.0,6919.642857142857,3
2925,4,2,Harlur,1758,3,133.0,7565.415244596132,3
2927,4,2,Harlur,1197,2,79.0,6599.832915622389,2
2928,4,2,Harlur,1174,2,78.0,6643.9522998296425,2
2931,4,2,Harlur,1200,2,52.0,4333.333333333333,2
2932,4,1,Harlur,1197,2,79.0,6599.832915622389,2
2933,4,2,Harlur,1749,3,112.0,6403.659233847913,3
2934,4,2,Harlur,1174,2,75.0,6388.415672913117,2
2935,4,2,Harlur,1750,3,136.0,7771.428571428572,3
2936,4,2,Harlur,1620,3,110.0,6790.123456790124,3
2939,4,2,Harlur,1762,3,133.0,7548.240635641317,3
2940,4,2,Harlur,1756,3,131.0,7460.136674259681,3
2941,4,2,Harlur,1755,3,130.0,7407.407407407408,3
2942,4,2,Harlur,1864,3,140.0,7510.729613733905,3
2943,4,2,Harlur,1331,2,88.0,6611.570247933884,2
2944,4,2,Harlur,1752,3,133.0,7590.80428281168,3
2945,3,2,Harlur,1133,2,55.0,4854.368932038835,2
2946,4,2,Harlur,1756,3,128.0,7289.293849658315,3
2947,4,2,Harlur,1749,3,120.0,6861.06346483705,3
2948,3,2,Harlur,1197,2,82.0,6850.459482038429,2
2949,4,2,Harlur,1303,2,90.0,6907.137375287797,2
2950,4,2,Harlur,1754,3,132.0,7525.655644241733,3
2951,4,2,Harlur,1174,2,75.0,6388.415672913117,2
2952,4,2,Harlur,1756,3,134.0,7630.979498861047,3
2953,4,2,Harlur,1197,2,78.0,6516.290726817043,2
2954,4,2,Harlur,1290,2,89.9,6968.992248062015,2
2955,4,1,Harlur,1386,2,85.0,6132.7561327561325,2
2956,4,2,Harlur,1174,2,74.0,6303.236797274276,2
2957,4,2,Harlur,1174,2,78.0,6643.9522998296425,2
2959,4,2,Harlur,1755,3,115.0,6552.706552706552,3
2961,3,2,Harlur,2569,4,175.0,6811.989100817439,4
2963,4,2,Harlur,1197,2,77.0,6432.748538011696,2
2964,4,2,Harlur,1752,3,125.0,7134.214551514737,3
2965,4,1,Harlur,2569,5,180.0,7006.617360840794,4
2966,3,2,Harlur,1225,2,56.0,4571.428571428572,2
2967,4,2,Harlur,1197,2,76.0,6349.206349206349,2
2969,4,2,Harlur,1197,2,75.0,6265.664160401003,2
2970,4,2,Harlur,1755,3,117.0,6666.666666666667,3
2971,4,2,Harlur,1197,2,79.9,6675.020885547202,2
2972,4,2,Harlur,936,2,45.0,4807.692307692308,2
2973,4,2,Harlur,2990,4,225.0,7525.083612040134,4
2974,3,2,Harlur,1370,2,88.0,6423.3576642335765,2
2975,4,2,Harlur,1335,2,72.76,5450.187265917603,2
2976,4,2,Hebbal,1760,2,123.0,6988.636363636364,3
2977,4,1,Hebbal,5611,4,477.0,8500.400962309543,4
2979,4,2,Hebbal,1349,2,98.2,7279.466271312083,2
2980,4,2,Hebbal,2483,5,212.0,8538.058799838904,4
2981,4,1,Hebbal,1760,2,130.0,7386.363636363636,3
2982,4,2,Hebbal,3450,5,260.0,7536.231884057971,3
2983,4,1,Hebbal,1920,3,134.0,6979.166666666667,3
2984,4,2,Hebbal,1500,3,150.0,10000.0,3
2985,4,1,Hebbal,1337,2,82.0,6133.1338818249815,2
2986,4,2,Hebbal,1349,2,98.0,7264.6404744255005,2
2987,4,1,Hebbal,2470,5,247.0,10000.0,4
2988,4,1,Hebbal,1036,2,50.0,4826.254826254826,2
2991,4,1,Hebbal,1790,3,127.0,7094.972067039106,3
2992,2,1,Hebbal,687,2,42.72,6215.40028370858,2
2994,4,1,Hebbal,1985,4,189.0,9521.410579345089,3
2995,4,2,Hebbal,2483,5,215.0,8658.880386629078,4
2996,4,2,Hebbal,1080,2,54.0,5000.0,2
2997,4,1,Hebbal,812,2,55.0,6773.399014778325,2
2999,3,2,Hebbal,1075,2,52.0,4837.209302325581,2
3000,4,1,Hebbal,3067,4,230.0,7499.184871209651,4
3001,4,1,Hebbal,2526,2,250.0,9897.070467141726,3
3002,4,1,Hebbal,3067,4,230.0,7499.184871209651,4
3004,2,1,Hebbal,823,2,50.63,6151.883353584447,2
3005,4,2,Hebbal,1420,2,123.0,8661.971830985916,2
3007,4,2,Hebbal,1420,2,99.39,6999.295774647887,2
3008,4,1,Hebbal,4235,4,365.0,8618.654073199528,4
3009,4,1,Hebbal,1700,3,124.0,7294.117647058823,3
3010,4,1,Hebbal,3960,5,386.0,9747.474747474747,4
3012,4,1,Hebbal,1420,2,99.39,6999.295774647887,2
3014,4,1,Hebbal,1440,2,115.0,7986.111111111111,2
3015,4,2,Hebbal,1100,2,54.0,4909.090909090909,2
3017,4,2,Hebbal,2400,4,180.0,7500.0,3
3019,3,1,Hebbal,1420,2,107.0,7535.211267605634,2
3020,4,1,Hebbal,1320,2,92.0,6969.69696969697,2
3021,3,2,Hebbal,919,2,49.0,5331.882480957563,2
3022,4,1,Hebbal,1645,3,135.0,8206.686930091186,3
3023,4,2,Hebbal,2080,3,175.0,8413.461538461539,3
3025,4,2,Hebbal,2483,5,230.0,9262.988320579943,4
3026,4,1,Hebbal,2600,3,195.0,7500.0,3
3027,4,1,Hebbal,1645,3,117.0,7112.462006079028,3
3028,4,1,Hebbal,1251,2,88.73,7092.725819344524,2
3029,4,1,Hebbal,1645,3,121.0,7355.623100303951,3
3030,4,2,Hebbal,1760,3,123.0,6988.636363636364,3
3032,4,1,Hebbal,3960,5,386.0,9747.474747474747,4
3033,4,1,Hebbal,1645,3,120.0,7294.83282674772,3
3034,4,1,Hebbal,1255,2,90.0,7171.314741035857,3
3035,4,1,Hebbal,1645,3,117.0,7112.462006079028,3
3038,4,1,Hebbal,1636,3,119.0,7273.838630806846,3
3039,4,1,Hebbal,1255,2,95.0,7569.721115537848,3
3042,4,1,Hebbal,1255,2,95.0,7569.721115537848,3
3043,4,1,Hebbal,1088,2,61.45,5647.97794117647,2
3044,4,2,Hebbal,1349,2,97.8,7249.814677538918,2
3046,4,2,Hebbal,1344,2,108.0,8035.714285714285,2
3047,4,1,Hebbal,1255,2,90.0,7171.314741035857,3
3049,4,1,Hebbal,1138,2,110.0,9666.080843585238,2
3050,4,1,Hebbal,2790,5,204.0,7311.8279569892475,4
3051,4,1,Hebbal,1088,2,62.0,5698.529411764706,2
3052,4,2,Hebbal,1987,4,165.0,8303.975842979366,3
3054,3,2,Hebbal,1299,2,100.0,7698.229407236336,2
3055,4,2,Hebbal,1200,2,60.0,5000.0,2
3056,4,1,Hebbal,1645,3,117.0,7112.462006079028,3
3057,4,2,Hebbal,1390,2,95.0,6834.53237410072,2
3058,4,2,Hebbal,1333,2,100.0,7501.875468867217,2
3060,4,2,Hebbal,2650,4,199.0,7509.433962264151,3
3061,4,2,Hebbal,1800,3,140.0,7777.777777777777,3
3063,4,1,Hebbal,2470,4,203.0,8218.623481781377,4
3064,4,1,Hebbal,1255,2,95.0,7569.721115537848,3
3065,3,2,Hebbal,1333,2,104.0,7801.950487621905,2
3066,4,1,Hebbal,1645,3,117.0,7112.462006079028,3
3067,4,1,Hebbal,2600,3,199.0,7653.846153846154,3
3068,4,2,Hebbal,1345,2,97.0,7211.8959107806695,2
3070,4,1,Hebbal,985,2,62.0,6294.416243654822,2
3071,4,1,Hebbal,1320,2,91.0,6893.939393939394,2
3072,4,2,Hebbal,2388,3,195.0,8165.829145728643,3
3073,4,2,Hebbal,1040,2,55.0,5288.461538461538,2
3075,4,1,Hebbal,2600,3,195.0,7500.0,3
3076,3,2,Hebbal,1075,2,52.0,4837.209302325581,2
3079,4,2,Hebbal,3895,3,390.0,10012.836970474968,3
3080,4,1,Hebbal,1645,3,113.0,6869.300911854103,3
3082,4,2,Hebbal,1420,2,99.39,6999.295774647887,2
3084,4,2,Hebbal,3520,5,320.0,9090.90909090909,3
3085,4,1,Hebbal,1162,2,69.0,5938.037865748709,2
3086,3,2,Hebbal,1100,2,60.0,5454.545454545455,2
3087,4,1,Hebbal,4235,5,364.0,8595.04132231405,4
3088,4,2,Hebbal,1299,2,97.0,7467.282525019245,2
3090,4,1,Hebbal,2470,5,192.0,7773.27935222672,4
3091,4,1,Hebbal,1645,3,117.0,7112.462006079028,3
3092,4,1,Hebbal,1920,3,134.0,6979.166666666667,3
3093,4,2,Hebbal,3520,5,240.0,6818.181818181818,3
3094,4,1,Hebbal,1920,3,150.0,7812.5,3
3095,4,2,Hebbal,2375,4,189.0,7957.894736842105,4
3096,4,1,Hebbal,1420,2,99.26,6990.140845070423,2
3097,4,1,Hebbal,1252,2,92.0,7348.242811501597,2
3099,4,1,Hebbal,1162,2,59.0,5077.452667814114,2
3100,4,2,Hebbal,1294,2,115.0,8887.171561051005,2
3101,4,2,Hebbal,4225,6,359.0,8497.041420118343,4
3102,3,2,Hebbal,1150,2,57.0,4956.521739130435,2
3103,4,2,Hebbal,1740,2,137.0,7873.563218390805,3
3105,4,2,Hebbal,3895,3,390.0,10012.836970474968,3
3106,4,1,Hebbal,1662,3,155.0,9326.113116726836,3
3107,3,2,Hebbal,2250,3,219.0,9733.333333333334,3
3108,4,2,Hebbal,1349,2,98.0,7264.6404744255005,2
3109,4,2,Hebbal,4000,6,370.0,9250.0,4
3110,4,2,Hebbal,1349,2,96.8,7175.685693106005,2
3111,4,2,Hebbal Kempapura,1700,3,155.0,9117.64705882353,3
3112,4,2,Hebbal Kempapura,1800,3,175.0,9722.222222222223,3
3113,4,2,Hebbal Kempapura,2900,4,300.0,10344.827586206897,3
3114,4,2,Hebbal Kempapura,3522,3,380.0,10789.324247586599,3
3115,1,2,Hebbal Kempapura,2280,5,200.0,8771.929824561403,5
3116,1,2,Hebbal Kempapura,1200,2,125.0,10416.666666666666,2
